"id","extralabel","name","latitude","longitude","country"
"SEThm","Junction","Träskholm","65.2322","20.0951","Sweden"
"SEThn","SmallStation","Trollhättan","58.2876","12.2989","Sweden"
"SEThö","SmallStation","Trehörningsjö","63.6914","18.8656","Sweden"
"SETip","SmallStation","Tierp","60.3458","17.5131","Sweden"
"SETjä","Junction","Tjärnvik","62.1","17.3197","Sweden"
"SETl","Junction","Tallåsen","61.8673","16.0127","Sweden"
"SETlg","SmallStation","Tällberg","60.8188","15.0204","Sweden"
"SETli","SmallStation","Tomelilla","55.5458","13.9497","Sweden"
"SETmö","Junction","Tomteboda övre","59.3511","18.0164","Sweden"
"SETnk","SmallStation","Torneträsk","68.2175","19.7079","Sweden"
"SETns","SmallStation","Tranås","58.0381","14.9751","Sweden"
"SETnu","SmallStation","Tanum","58.7136","11.2956","Sweden"
"SETo","SmallStation","Torpshammar","62.4727","16.3354","Sweden"
"SETot","Junction","Toresta","59.5336","17.5745","Sweden"
"SETou","SmallStation","Torup","56.9576","13.0795","Sweden"
"SEToy","SmallStation","Torsby","60.1365","13.0027","Sweden"
"SETp","SmallStation","Teckomatorp","55.8705","13.0825","Sweden"
"SETre","SmallStation","Trekanten","56.7029","16.1134","Sweden"
"SETrg","SmallStation","Trelleborg","55.3715","13.1611","Sweden"
"SETri","SmallStation","Triangeln","55.5925","13.0009","Sweden"
"SETrå","SmallStation","Timrå","62.4864","17.3303","Sweden"
"SETs","SmallStation","Tungelsta","59.1028","18.0465","Sweden"
"SETsg","Junction","Tågsjöberg","63.6735","16.742","Sweden"
"SETsl","Junction","Tisselskog","58.8972","12.3856","Sweden"
"SETså","SmallStation","Torsåker","60.5146","16.4903","Sweden"
"SETtu","Junction","Tortuna","59.6698","16.7208","Sweden"
"SETu","SmallStation","Tumba","59.1995","17.8384","Sweden"
"SETun","Junction","Tunneby","56.4576","14.0828","Sweden"
"SETvb","Junction","Tväråbäck","63.9895","19.7241","Sweden"
"SETvä","SmallStation","Tvärålund","64.0997","19.6776","Sweden"
"SETy","SmallStation","Tyringe","56.1596","13.5984","Sweden"
"SETye","Junction","Tyllered","57.0199","12.3916","Sweden"
"SETåv","Junction","Trångsviken","63.3318","14.0134","Sweden"
"SETäl","Junction","Tälle","59.0502","15.019","Sweden"
"SETö","SmallStation","Tjörnarp","56.0015","13.6312","Sweden"
"SETöe","Junction","Tösse","58.9714","12.6434","Sweden"
"SETöv","Junction","Töva","62.3737","17.1098","Sweden"
"SEU","SmallStation","Uppsala central","59.8579","17.6487","Sweden"
"SEUdl","SmallStation","Ulriksdal","59.3798","18.0013","Sweden"
"SEUf","SmallStation","Ulriksfors","63.8323","15.6208","Sweden"
"SEUly","Junction","Ulvshyttan","60.3301","15.3568","Sweden"
"SEUn","SmallStation","Undersåker","63.315","13.2385","Sweden"
"SEUna","Junction","Uppsala norra","59.8672","17.6122","Sweden"
"SEUpv","SmallStation","Upplands Väsby","59.5205","17.8992","Sweden"
"SEUtp","Junction","Ulvstorp","57.4771","14.6893","Sweden"
"SEUts","Junction","Utsikten","59.2031","17.8964","Sweden"
"SEUv","SmallStation","Uddevalla central","58.3542","11.9234","Sweden"
"SEUvn","Junction","Ursviken","64.7084","21.17","Sweden"
"SEUå","SmallStation","Umeå central","63.8301","20.267","Sweden"
"SEUågb","Junction","Umeå godsbangård","63.8447","20.2375","Sweden"
"SEUåö","SmallStation","Umeå östra","63.8182","20.2936","Sweden"
"SEV","SmallStation","Värnamo","57.1864","14.036","Sweden"
"SEVaa","SmallStation","Vara","58.261","12.9515","Sweden"
"SEVag","SmallStation","Vargön","58.3598","12.3912","Sweden"
"SEVaj","SmallStation","Varjisträsk","66.0446","19.5299","Sweden"
"SEVb","SmallStation","Varberg","57.1094","12.2481","Sweden"
"SEVdb","SmallStation","Värmlands Bro","59.1853","13.0139","Sweden"
"SEVdi","SmallStation","Veddige","57.2667","12.3368","Sweden"
"SEVdn","SmallStation","Vindeln","64.2041","19.714","Sweden"
"SEVdv","Junction","Vedevåg","59.5236","15.2823","Sweden"
"SEVe","SmallStation","Väse","59.3816","13.8532","Sweden"
"SEVeas","Junction","Velanda södra","58.2181","12.3255","Sweden"
"SEVed","SmallStation","Vedum","58.169","12.9987","Sweden"
"SEVf","Junction","Vartofta","58.0921","13.628","Sweden"
"SEVfa","SmallStation","Vissefjärda","56.538","15.5826","Sweden"
"SEVfo","SmallStation","Viskafors","57.6293","12.8451","Sweden"
"SEVg","SmallStation","Vänersborg central","58.3775","12.3187","Sweden"
"SEVgd","SmallStation","Vaggeryd","57.4982","14.1454","Sweden"
"SEVgå","SmallStation","Vårgårda","58.0311","12.8093","Sweden"
"SEVh","Junction","Vegeholm","56.2087","12.7938","Sweden"
"SEVhd","SmallStation","Vagnhärad","58.9458","17.4988","Sweden"
"SEVhe","SmallStation","Västerhaninge","59.123","18.1034","Sweden"
"SEVhy","Junction","Vikmanshyttan","60.2966","15.8624","Sweden"
"SEVia","Junction","Via","61.8079","17.1911","Sweden"
"SEVib","SmallStation","Vimmerby","57.663","15.8585","Sweden"
"SEVibh","Junction","Vimmerby Hamra","57.6371","15.869","Sweden"
"SEVid","SmallStation","Västra Ingelstad","55.4915","13.1065","Sweden"
"SEVim","Junction","Vimnarp","57.7076","14.6928","Sweden"
"SEVip","Junction","Viarp","56.333","12.8073","Sweden"
"SEVisk","Junction","Viskan","62.4495","16.4335","Sweden"
"SEVj","SmallStation","Vassijaure","68.4296","18.2577","Sweden"
"SEVjm","SmallStation","Vojmån","64.7918","16.8165","Sweden"
"SEVk","SmallStation","Västervik","57.7556","16.6429","Sweden"
"SEVl","SmallStation","Vallsta","61.5181","16.3675","Sweden"
"SEVlb","SmallStation","Vilhelmsborg","55.427","13.732","Sweden"
"SEVld","Junction","Vinlidsberg","65.017","17.0634","Sweden"
"SEVln","Junction","Vallnäs","57.6177","15.4748","Sweden"
"SEVm","Junction","Vattjom","62.3673","17.0058","Sweden"
"SEVma","SmallStation","Vilhelmina","64.623","16.6514","Sweden"
"SEVmat","Junction","Vilhelmina timmer","64.6494","16.6138","Sweden"
"SEVme","Junction","VME","59.4058","16.446","Sweden"
"SEVmu","Junction","Villersmuren","60.6072","16.6963","Sweden"
"SEVn","Junction","Värtan","59.3511","18.0949","Sweden"
"SEVns","SmallStation","Vännäs","63.9103","19.749","Sweden"
"SEVnt","Junction","Vackernäset","63.0041","16.118","Sweden"
"SEVo","SmallStation","Vansbro","60.5125","14.2261","Sweden"
"SEVpm","Junction","Varpemossen","58.1277","12.3032","Sweden"
"SEVr","SmallStation","Vingåker","59.0421","15.8765","Sweden"
"SEVre","Junction","Vrena","58.8624","16.7043","Sweden"
"SEVru","Junction","Vekerum","56.177","14.7807","Sweden"
"SEVrö","Junction","Värö","57.2386","12.1961","Sweden"
"SEVs","SmallStation","Vislanda","56.7887","14.4565","Sweden"
"SEVsd","SmallStation","Vikingstad","58.3835","15.433","Sweden"
"SEVsg","SmallStation","Valskog","59.4436","15.9513","Sweden"
"SEVsk","Junction","Vuonoskogen","65.8605","23.7249","Sweden"
"SEVso","SmallStation","Virsbo","59.8719","16.0843","Sweden"
"SEVsö","Junction","Viresjö","58.2039","15.913","Sweden"
"SEVt","Junction","Vretstorp","59.0216","14.8649","Sweden"
"SEVta","SmallStation","Vetlanda","57.4259","15.0816","Sweden"
"SEVto","Junction","Västra Torup","56.1442","13.5077","Sweden"
"SEVv","Junction","Vallvik","61.1934","17.1293","Sweden"
"SEVå","SmallStation","Västerås central","59.6077","16.5529","Sweden"
"SEVåb","Junction","Vålberg","59.3989","13.1974","Sweden"
"SEVåk","SmallStation","Vallåkra","55.9638","12.8622","Sweden"
"SEVån","Junction","Västerås norra","59.646","16.5831","Sweden"
"SEVä","Junction","Väring","58.5115","13.9594","Sweden"
"SEVäd","Junction","Vätteryd","56.0192","13.6549","Sweden"
"SEVän","Junction","Vännäs norra","63.9295","19.7414","Sweden"
"SEVäy","SmallStation","Västeraspby","63.0557","17.7476","Sweden"
"SEVö","SmallStation","Växjö","56.8767","14.8053","Sweden"
"SEVöv","SmallStation","Vinslöv","56.1049","13.9165","Sweden"
"SEY","SmallStation","Ystad","55.4274","13.8255","Sweden"
